,node_idx,explainer,pr_auc,roc_auc,f1,false_negative_rate,false_positive_rate,difficult_false_positives,precision,dataset_type,num_nodes,p_edge,homophily,labelled_fraction,num_classes,weight_scale,seed,whitebox
265,154147,LRP,0.9999999999999999,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
266,102237,LRP,0.9419391755927605,0.998511802648734,0.793733681462141,0.0,0.0171664493698392,0.21666666666666667,0.658008658008658,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
267,140003,LRP,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
268,124527,LRP,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
269,141201,LRP,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
270,8630,LRP,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
271,17838,LRP,0.863999175427747,0.9979186894714567,0.7317073170731707,0.0,0.022182388527896033,0.8846153846153846,0.5769230769230769,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
272,115600,LRP,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
273,54494,LRP,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
274,130576,LRP,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
275,7401,LRP,1.0,1.0,0.8666666666666667,0.0,0.020942408376963352,0.2222222222222222,0.7647058823529411,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
276,32291,LRP,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
277,139509,LRP,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
278,74450,LRP,0.9019837305551591,0.9954442757139152,0.9702970297029703,0.0,0.0054446460980036296,0.0,0.9423076923076923,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
279,119763,LRP,0.6665503495277486,0.9924659011226805,0.7221458046767538,0.0,0.015636600341302934,0.0,0.5651237890204521,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
280,134940,LRP,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
281,19211,LRP,0.9547590223594624,0.9998188709198487,0.9977834072197593,0.0,0.00018199545011374715,0.08955223880597014,0.9955766192733018,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
282,27956,LRP,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
283,1296,LRP,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
284,17971,LRP,0.9876437921238397,0.9999648229602357,0.9990357831583458,0.0,3.526970547836497e-05,0.0010248526774276198,0.9980734239537622,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
285,110804,LRP,0.9393318804204821,0.996890063753693,0.9833333333333333,0.0,0.003669724770642202,0.019230769230769232,0.9672131147540983,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
286,71548,LRP,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
287,6246,LRP,0.9999999999999999,1.0,0.09447236180904522,0.0,0.011364353013886962,0.46153846153846156,0.049578059071729956,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
288,95039,LRP,0.9999999999999999,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
289,72512,LRP,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
290,2453,LRP,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
291,100374,LRP,0.9800456894386236,0.9998871462696917,0.9975550122249389,0.0,0.00011482374555057986,0.00546448087431694,0.9951219512195122,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
292,105571,LRP,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
293,6522,LRP,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
294,143990,LRP,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
295,14037,LRP,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
296,89012,LRP,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
297,93408,LRP,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
298,43023,LRP,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
299,150525,LRP,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
300,58166,LRP_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
301,129269,LRP_postproc,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
302,61161,LRP_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
303,89096,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
304,110836,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
305,135777,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
306,40452,LRP_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
307,7885,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
308,22446,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
309,41686,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
310,161858,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
311,63580,LRP_postproc,0.781162202857555,0.9965096880378773,0.9467595755339983,0.0,0.0038207359083807795,0.0,0.8989016691170112,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
312,8207,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
313,134365,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
314,75032,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
315,91441,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
316,12417,LRP_postproc,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
317,81753,LRP_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
318,134108,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
319,25617,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
320,119875,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
321,111942,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
322,39486,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
323,63639,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
324,90930,LRP_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
325,113249,LRP_postproc,0.9999999999999998,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
326,68480,LRP_postproc,0.8930353055305256,0.9966999360337438,0.9850357839947951,0.0,0.003406902681084284,0.0,0.9705128205128205,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
327,148558,LRP_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
328,111024,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
329,25883,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
330,149535,LRP_postproc,0.9357232108122343,0.9992613440748163,0.9914268218003675,0.0,0.0007474639615589962,0.0,0.9829993928354585,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
331,77183,LRP_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
332,14372,LRP_postproc,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
333,102003,LRP_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
334,52938,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
335,86380,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
336,165940,LRP_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
337,54096,LRP_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
338,157344,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
339,127888,LRP_postproc,0.9999999999999999,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
340,165771,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
341,34628,LRP_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
342,87710,LRP_postproc,0.9633335889269475,0.9995444710169684,0.9972789115646259,0.0,0.0004555289830315454,0.0,0.994572591587517,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
343,114887,LRP_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
344,90982,LRP_postproc,0.9999999999999999,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
345,64098,LRP_postproc,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
346,5262,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
347,116252,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
348,846,LRP_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
349,101767,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
350,47253,LRP_postproc,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
351,93684,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
352,66189,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
353,138557,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
354,103673,LRP_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
355,114663,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
356,27525,LRP_postproc,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
357,132369,LRP_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
358,169196,LRP_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
359,4029,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
360,74666,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
361,168176,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
362,11272,LRP_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
363,131063,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
364,68043,LRP_postproc,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
365,154147,LRP_postproc,0.9999999999999999,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
366,102237,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
367,140003,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
368,124527,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
369,141201,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
370,8630,LRP_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
371,17838,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
372,115600,LRP_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
373,54494,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
374,130576,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
375,7401,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
376,32291,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
377,139509,LRP_postproc,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
378,74450,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
379,119763,LRP_postproc,0.6665503495277486,0.9924659011226805,0.7221458046767538,0.0,0.015636600341302934,0.0,0.5651237890204521,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
380,134940,LRP_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
381,19211,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
382,27956,LRP_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
383,1296,LRP_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
384,17971,LRP_postproc,0.9999999999999998,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
385,110804,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
386,71548,LRP_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
387,6246,LRP_postproc,0.9999999999999999,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
388,95039,LRP_postproc,0.9999999999999999,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
389,72512,LRP_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
390,2453,LRP_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
391,100374,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
392,105571,LRP_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
393,6522,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
394,143990,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
395,14037,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
396,89012,LRP_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
397,93408,LRP_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
398,43023,LRP_postproc,1.0,1.0,1.0,0.0,0.0,0.0,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
399,150525,LRP_postproc,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,1.0,3030,GeneralLPModel
0,58166,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
1,129269,Deconvolution,0.509059711055738,0.9994495147645708,0.24775583482944344,0.0,0.01003640892976909,1.0,0.1413934426229508,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
2,61161,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
3,89096,Deconvolution,0.44233530535668286,0.9923600335243247,0.8135975371807658,0.0,0.007640004549525854,1.0,0.6857685841678239,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
4,110836,Deconvolution,0.7092592592592594,0.9333333333333333,0.9473684210526315,0.0,0.06666666666666667,1.0,0.9,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
5,135777,Deconvolution,0.6071428571428572,0.967032967032967,0.9230769230769231,0.0,0.03296703296703297,1.0,0.8571428571428571,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
6,40452,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
7,7885,Deconvolution,0.3496163558663559,0.9102313457152166,0.6407766990291263,0.0,0.13261648745519714,1.0,0.4714285714285714,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
8,22446,Deconvolution,0.567949620046636,0.9990035643682572,0.44500343013949234,0.0,0.008710820152250923,1.0,0.2861764705882353,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
9,41686,Deconvolution,0.20459042171652508,0.9798991357769984,0.5273159144893111,0.0,0.02025445292620865,1.0,0.3580645161290323,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
10,161858,Deconvolution,0.9744334998316513,0.9997389935597395,0.9976209357652657,0.0,0.000270392068499324,1.0,0.995253164556962,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
11,63580,Deconvolution,0.5164276953811529,0.5,0.0,1.0,0.0,0.0,,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
12,8207,Deconvolution,0.7827047024922069,0.9719626168224299,0.9617021276595744,0.0,0.028037383177570093,1.0,0.9262295081967213,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
13,134365,Deconvolution,0.6109576712289381,0.9890280274151177,0.9294755877034359,0.0,0.010998307952622674,1.0,0.8682432432432432,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
14,75032,Deconvolution,0.6335784082259193,0.9940646407061744,0.9080768044050982,0.0,0.005935359293825571,1.0,0.8316306568708429,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
15,91441,Deconvolution,0.8392857142857143,0.9583333333333333,0.9230769230769231,0.0,0.05555555555555555,1.0,0.8571428571428571,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
16,12417,Deconvolution,0.45617466987820543,0.9907646998941764,0.8080122053250652,0.0,0.009235300105823614,1.0,0.677869529314616,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
17,81753,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
18,134108,Deconvolution,0.16234236729229304,0.988218620412115,0.45902517407605786,0.0,0.01178137958788501,1.0,0.29787973583594024,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
19,25617,Deconvolution,0.3763346653894492,0.9207459207459208,0.7424242424242424,0.0,0.07925407925407925,1.0,0.5903614457831325,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
20,119875,Deconvolution,0.6408837327478555,0.9942893639403388,0.9100591715976332,0.0,0.005710636059661119,1.0,0.8349619978284474,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
21,111942,Deconvolution,0.7592322430562718,0.9988202909948879,0.9864900662251656,0.0,0.0011797090051120724,1.0,0.9733403031887088,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
22,39486,Deconvolution,0.18055555555555555,0.9,0.5,0.0,0.1,1.0,0.3333333333333333,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
23,63639,Deconvolution,0.2899422635378625,0.9764989391418497,0.6637706342311034,0.0,0.023505830903790086,1.0,0.4967490247074122,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
24,90930,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
25,113249,Deconvolution,0.24097130962423463,0.9949129465045156,0.3751214771622935,0.0,0.01215608182196287,1.0,0.23086124401913877,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
26,68480,Deconvolution,0.5504128929142248,0.5,0.0,1.0,0.0,0.0,,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
27,148558,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
28,111024,Deconvolution,0.7266005216459741,0.9992367352972589,0.8802867383512545,0.0,0.001677515268402443,1.0,0.7861715749039693,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
29,25883,Deconvolution,0.42677220960035195,0.9867218110579016,0.8025889967637541,0.0,0.013278188942098389,1.0,0.6702702702702703,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
30,149535,Deconvolution,0.9421973320981937,0.9993602121447559,0.9923383389518847,0.0,0.0006673785371062467,1.0,0.9847931873479319,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
31,77183,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
32,14372,Deconvolution,0.7627858566472281,0.9833333333333333,0.9583333333333334,0.0,0.016666666666666666,1.0,0.92,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
33,102003,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
34,52938,Deconvolution,0.4556906231868712,0.9965197874939629,0.9400244798041616,0.0,0.003480212506037103,1.0,0.8868360277136259,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
35,86380,Deconvolution,0.05172413793103448,0.9313984168865436,0.1875,0.0,0.06860158311345646,1.0,0.10344827586206896,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
36,165940,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
37,54096,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
38,157344,Deconvolution,0.462988638684974,0.9906044404793459,0.810451265107382,0.0,0.00939555952065407,1.0,0.6813098457715079,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
39,127888,Deconvolution,0.9999999999999999,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
40,165771,Deconvolution,0.5580362505911208,0.9634464751958225,0.8727272727272727,0.0,0.03655352480417755,1.0,0.7741935483870968,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
41,34628,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
42,87710,Deconvolution,0.9448847394811037,0.9990926707841391,0.994572591587517,0.0,0.0009110579660630908,1.0,0.9892037786774629,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
43,114887,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
44,90982,Deconvolution,1.0,1.0,1.0,0.0,0.0,,1.0,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
45,64098,Deconvolution,0.4498305337922608,0.993169867805594,0.8078289125670671,0.0,0.00684266183043222,1.0,0.6776115618661258,Arxiv,,,,0.8,40,0.75,3030,GeneralLPModel
